Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14721932,2021-06-03 21:11:01,2021-06-03 21:08:26,4429909,1337832518,4429909,302,568,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/014376/SRR14721932,SRX11059174,FEN_449_Thelotrema_subtile_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126247,SAMN19302770,simple,400361,Thelotrema subtile,FEN_449_Thelotrema_subtile_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,4F323783B74B82773FA371A6D2B3229C,132C8F70693393D5FC8CBE0A82BC7F74
SRR14721931,2021-06-03 21:25:32,2021-06-03 21:10:37,5164299,1559618298,5164299,302,663,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/014376/SRR14721931,SRX11059175,FEN_450_Phaeophyscia_rubropulchra_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126248,SAMN19302771,simple,1720522,Phaeophyscia rubropulchra,FEN_450_Phaeophyscia_rubropulchra_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,333B7BFB6E45D128BAE42B45C37CFA99,618E38E07C301965F6B1438D7EE80E39
SRR14721930,2021-06-03 21:25:32,2021-06-03 21:09:18,5049672,1525000944,5049672,302,653,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/014376/SRR14721930,SRX11059176,FEN_451_Leptogium_corticola_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126249,SAMN19302772,simple,586073,Leptogium corticola,FEN_451_Leptogium_corticola_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,7959E1992C39CE4626A540D0A14AD71A,34C62E196E7F36AC35D344E6E76071EA
SRR14721928,2021-06-03 21:25:32,2021-06-03 21:08:48,4547634,1373385468,4547634,302,583,,https://sra-download.ncbi.nlm.nih.gov/traces/sra10/SRR/014376/SRR14721928,SRX11059178,FEN_452_Leptogium_hirsutum_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126251,SAMN19302773,simple,1486872,Leptogium hirsutum,FEN_452_Leptogium_hirsutum_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,192E8609DB8984E3DD1F6D29F6F87920,B7BCA35E3D59121C9EF1CD2BA8E8B658
SRR14721927,2021-06-03 21:25:32,2021-06-03 21:09:05,5314776,1605062352,5314776,302,685,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/014376/SRR14721927,SRX11059179,FEN_453_Canoparmelia_crozalsiana_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126252,SAMN19302774,simple,1709411,Crespoa crozalsiana,FEN_453_Canoparmelia_crozalsiana_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,B4328FE6133A08E36EA328EE6E1BBC2D,4CEAAA09C7CF007598F53E017261FB51
SRR14721926,2021-06-03 21:25:32,2021-06-03 21:08:58,5260138,1588561676,5260138,302,674,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/014376/SRR14721926,SRX11059180,FEN_454_Buellia_mamillana_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126253,SAMN19302775,simple,1803937,Buellia mamillana,FEN_454_Buellia_mamillana_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,DDF7D56219C9F0AEC42DEF02F4AE3D3B,1ECE6BDB8C389A161D7038A4291575FE
SRR14721925,2021-06-05 11:02:40,2021-06-05 10:08:48,5384712,1626183024,5384712,302,696,,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/014376/SRR14721925,SRX11059181,FEN_455_Heterodermia_speciosa_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126255,SAMN19302776,simple,116794,Heterodermia speciosa,FEN_455_Heterodermia_speciosa_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,BF5EDE6D62B3F20E7F3C8D43D98EF218,96161B69467930AB5490F026DE7170B0
SRR14721924,2021-06-03 21:25:32,2021-06-03 21:08:40,4832160,1459312320,4832160,302,627,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/014376/SRR14721924,SRX11059182,FEN_456_Placidium_arboreum_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126254,SAMN19302777,simple,468080,Placidium arboreum,FEN_456_Placidium_arboreum_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,910DAC3506848C48A2AB132699F851FE,EDF4870D2083A216F67F5E0D3C4D7098
SRR14721923,2021-06-03 21:25:32,2021-06-03 21:08:16,4476796,1351992392,4476796,302,578,,https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/014376/SRR14721923,SRX11059183,FEN_457_Acanthothecis_fontana_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126256,SAMN19302778,simple,2569847,Acanthothecis fontana,FEN_457_Acanthothecis_fontana_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,C0F517D4E5169C06ECA494917394742C,E1BE80E84AE702AE40C35212EFAF1808
SRR14721922,2021-06-05 10:03:53,2021-06-05 09:08:48,5703508,1722459416,5703508,302,735,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/014376/SRR14721922,SRX11059184,FEN_458_Heterodermia_albicans_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126258,SAMN19302779,simple,205622,Heterodermia albicans,FEN_458_Heterodermia_albicans_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,F27543CB5818779F622C0FED8819DD61,E5A278B8F5E15AFEDB3BDAB3E2EF026E
SRR14721921,2021-06-03 21:25:32,2021-06-03 21:09:02,5199482,1570243564,5199482,302,671,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/014376/SRR14721921,SRX11059185,FEN_459_Collema_coccophorum_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126257,SAMN19302780,simple,2840200,Enchylium coccophorum,FEN_459_Collema_coccophorum_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,8E8B26CD9C419EF5144CD17AA7DC7EFD,F18D7DA42C3822409CC45CD5326BDD9C
SRR14722330,2021-06-05 11:02:40,2021-06-05 10:08:17,4786377,1445485854,4786377,302,618,,https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/014377/SRR14722330,SRX11059186,FEN_460_Pertusaria_obruta_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126259,SAMN19302781,simple,2250598,Pertusaria obruta,FEN_460_Pertusaria_obruta_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,41962A7055802E818BAC98C4C7A7C8ED,9FF08B4DB3DCCF623F85954A6FEC0282
SRR14722329,2021-06-05 11:02:40,2021-06-05 10:10:21,5935866,1792631532,5935866,302,766,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/014377/SRR14722329,SRX11059187,FEN_461_Parmotrema_cetratum_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126260,SAMN19302782,simple,235861,Parmotrema cetratum,FEN_461_Parmotrema_cetratum_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,D01C8ADEAE5C757B78F427A68B38F9AC,98E190ECC5E0766E7E11C50E866C033B
SRR14722327,2021-06-03 21:37:05,2021-06-03 21:26:06,4918566,1485406932,4918566,302,641,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/014377/SRR14722327,SRX11059189,FEN_462_Catillaria_lenticularis_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126262,SAMN19302783,simple,1403733,Catillaria lenticularis,FEN_462_Catillaria_lenticularis_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,1F3C0A4DE15433786D02B738DEECB532,C095EA5E5CF7C4EF66258C8E8B1B1C9D
SRR14722326,2021-06-03 21:37:05,2021-06-03 21:26:16,6284989,1898066678,6284989,302,813,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/014377/SRR14722326,SRX11059190,FEN_463_Parmotrema_arnoldii_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126263,SAMN19302784,simple,180489,Parmotrema arnoldii,FEN_463_Parmotrema_arnoldii_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,A2B315AC936BE99F8C742036F042A436,265BEB5DAE5AC9B901725F4BB865E648
SRR14722325,2021-06-05 10:03:53,2021-06-05 09:06:06,6256834,1889563868,6256834,302,814,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/014377/SRR14722325,SRX11059191,FEN_464_Parmotrema_internexum_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126264,SAMN19302785,simple,1450755,Parmotrema internexum,FEN_464_Parmotrema_internexum_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,302DC499F126BDE9DD7243D95F8540F7,1E93B57F696B1870944B21B5B5D7C270
SRR14722324,2021-06-03 21:37:05,2021-06-03 21:24:41,3550416,1072225632,3550416,302,454,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/014377/SRR14722324,SRX11059192,FEN_465_Lepraria_disjuncta_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126266,SAMN19302786,simple,2840207,Lepraria disjuncta,FEN_465_Lepraria_disjuncta_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,18153D2C91441BDA1525E6D8B8348C7A,28B9CD34E8F6B84B3AAEBC32F44E3147
SRR14722323,2021-06-03 21:37:05,2021-06-03 21:25:43,5192732,1568205064,5192732,302,665,,https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/014377/SRR14722323,SRX11059193,FEN_466_Nadvornikia_sorediata_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126265,SAMN19302787,simple,2575987,Nadvornikia sorediata,FEN_466_Nadvornikia_sorediata_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,391C49477ACAB1D28738F9474E97EA11,9CF74F2AB343CDB51C4AACE73882925D
SRR14722322,2021-06-03 21:37:05,2021-06-03 21:24:36,2947370,890105740,2947370,302,380,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/014377/SRR14722322,SRX11059194,FEN_467_Trentepohlia_sp_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126267,SAMN19302788,simple,2841872,Trentepohlia sp. Tripp_6417_NY-2796640,FEN_467_Trentepohlia_sp_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,6E9B3377F6DF079E8C3C79283F56087D,8BAC905CD0DDBC37D089364DB7B474F7
SRR14722321,2021-06-03 21:37:05,2021-06-03 21:22:51,697768,210725936,697768,302,88,,https://sra-download.ncbi.nlm.nih.gov/traces/sra80/SRR/014377/SRR14722321,SRX11059195,FEN_468_Bagliettoa_baldensis_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126268,SAMN19302789,simple,425112,Bagliettoa baldensis,FEN_468_Bagliettoa_baldensis_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,BFBF6BAD6516F33F2592E014585894AD,218D1A91756021453C5992CE0292ABF6
SRR14722320,2021-06-03 21:37:05,2021-06-03 21:26:45,5746350,1735397700,5746350,302,738,,https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/014377/SRR14722320,SRX11059196,FEN_469_Peltigera_praetextata_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126269,SAMN19302790,simple,162005,Peltigera praetextata,FEN_469_Peltigera_praetextata_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,03A3738A512A6EE37D6778395A6EC8BF,6AF4B4915AA5CEEAD3CDFD8918C327FB
SRR14722319,2021-06-03 21:37:05,2021-06-03 21:26:26,7286183,2200427266,7286183,302,940,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/014377/SRR14722319,SRX11059197,FEN_470_Cladonia_furcata_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126270,SAMN19302791,simple,174060,Cladonia furcata,FEN_470_Cladonia_furcata_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,143E50C2FE21EDCEC9FD98B307D69321,EAE09B7DA03BF5CA38B87FB3BA50002F
SRR14722318,2021-06-03 21:37:05,2021-06-03 21:24:10,3897615,1177079730,3897615,302,501,,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/014377/SRR14722318,SRX11059198,FEN_471_Kephartia_crystalligera_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126272,SAMN19302792,simple,2840212,Kephartia crystalligera,FEN_471_Kephartia_crystalligera_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,52DB06E7353AA60C56F23DD35531A720,214BA26E291EC3D8A136A11DDBA94A1C
SRR14722316,2021-06-05 11:02:40,2021-06-05 10:06:59,7698004,2324797208,7698004,302,994,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/014377/SRR14722316,SRX11059200,FEN_472_Heterodermia_echinata_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126273,SAMN19302793,simple,2479935,Heterodermia echinata,FEN_472_Heterodermia_echinata_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,50A83D44BA4B9F6EF4BD739D7A0BA1A8,8F1513D91B54E2E557D0F9DACE78ECB3
SRR14722315,2021-06-03 21:37:05,2021-06-03 21:25:18,5644141,1704530582,5644141,302,725,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/014377/SRR14722315,SRX11059201,FEN_473_Leptogium_lichenoides_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126274,SAMN19302794,simple,2797047,Scytinium lichenoides,FEN_473_Leptogium_lichenoides_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,CB19F07045CC53445678292B040D73F8,5CDF8F163AA0275BCEC8E9BF72F25C23
SRR14722314,2021-06-03 21:37:05,2021-06-03 21:23:52,2970319,897036338,2970319,302,381,,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/014377/SRR14722314,SRX11059202,FEN_474_Peltigera_phyllidiosa_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126275,SAMN19302795,simple,78474,Peltigera phyllidiosa,FEN_474_Peltigera_phyllidiosa_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,DEA76B3652B8CC8CE83F241FAF1F9DB2,B731F6B2D89690C46550A3BC85109D6B
SRR14722313,2021-06-03 21:37:05,2021-06-03 21:26:57,6030901,1821332102,6030901,302,778,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/014377/SRR14722313,SRX11059203,FEN_475_Phlyctis_petraea_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126276,SAMN19302796,simple,2054620,Phlyctis petraea,FEN_475_Phlyctis_petraea_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,A23FEA745B09078CF645EE1A7E64F021,C788D0B3813B0054CB50D19F10E9969F
SRR14722312,2021-06-03 21:37:05,2021-06-03 21:23:44,3358207,1014178514,3358207,302,430,,https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/014377/SRR14722312,SRX11059204,FEN_476_Protoblastenia_rupestris_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126277,SAMN19302797,simple,258902,Protoblastenia rupestris,FEN_476_Protoblastenia_rupestris_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,FCF8B367C7D3B9534A67566073DF8823,DE8C6BBA42058A90A2075A5CFCEA6148
SRR14722311,2021-06-03 21:37:05,2021-06-03 21:23:14,2351521,710159342,2351521,302,303,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/014377/SRR14722311,SRX11059205,FEN_477_Phlyctis_boliviensis_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126278,SAMN19302798,simple,1983619,Phlyctis boliviensis,FEN_477_Phlyctis_boliviensis_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,99D4C195ECB0521313BADB7401F090F6,753A593BC313E27E94E0022043CD9FD4
SRR14722310,2021-06-05 11:02:40,2021-06-05 10:06:25,5537141,1672216582,5537141,302,716,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/014377/SRR14722310,SRX11059206,FEN_478_Parmotrema_austrosinense_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126279,SAMN19302799,simple,235510,Parmotrema austrosinense,FEN_478_Parmotrema_austrosinense_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,00FF2131ACB9E70C28A07E1A08F12054,232D3DA84087853BBFCD1CB0C7A2D38F
SRR14722309,2021-06-03 21:37:05,2021-06-03 21:24:48,5382497,1625514094,5382497,302,692,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/014377/SRR14722309,SRX11059207,FEN_479_ssc_3_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126282,SAMN19302800,simple,2217878,Lecanora markjohnstonii,FEN_479_ssc_3_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,11093475EA8FA403FA71683343506F7E,D4C3C1F40C65A3B26D7C068AF289C2B3
SRR14722308,2021-06-03 22:10:57,2021-06-03 21:47:35,15872093,4793372086,15872093,302,2049,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/014377/SRR14722308,SRX11059208,FEN_480_Willeya_diffractella_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126280,SAMN19302801,simple,1484642,Willeya diffractella,FEN_480_Willeya_diffractella_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,8F6C8B8C278727EFC463F57CDAF6D73B,72FF938D072344074B57D3B60E7781A9
SRR14722307,2021-06-03 21:37:05,2021-06-03 21:25:29,6494942,1961472484,6494942,302,835,,https://sra-download.ncbi.nlm.nih.gov/traces/sra79/SRR/014377/SRR14722307,SRX11059209,FEN_481_Placynthium_petersii_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126281,SAMN19302802,simple,2840248,Placynthium petersii,FEN_481_Placynthium_petersii_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,43D0AC2E17F7643D038F55DAD67C517B,3BD3666FEB8F1302CF9670B19945A7CD
SRR14722305,2021-06-03 21:37:05,2021-06-03 21:25:41,6427747,1941179594,6427747,302,830,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/014377/SRR14722305,SRX11059211,FEN_482_Heterodermia_casarettiana_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126284,SAMN19302803,simple,2840206,Heterodermia langdoniana,FEN_482_Heterodermia_casarettiana_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,97289758F90ECDD355E3FA53BD140DEA,EE80252468AF0879D93B9124B93A1E96
SRR14722304,2021-06-03 21:37:05,2021-06-03 21:24:01,5331790,1610200580,5331790,302,691,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/014377/SRR14722304,SRX11059212,FEN_483_Micareopsis_irriguata_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126285,SAMN19302804,simple,2840267,Micareopsis irriguata,FEN_483_Micareopsis_irriguata_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,FEB02C143026A0688E6CA151376A5CB5,94F11676CF72A5FF00C03CAB86F15978
SRR14722303,2021-06-03 22:10:57,2021-06-03 21:28:42,5889049,1778492798,5889049,302,761,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/014377/SRR14722303,SRX11059213,FEN_484_ssc___Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126286,SAMN19302805,simple,2840258,Rinodina brauniana,FEN_484_ssc___Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,FB7C845DA19706534907AE64490E4905,679215E78F26B5192E07676E81B1C2D8
SRR14722302,2021-06-03 21:37:05,2021-06-03 21:24:36,4329078,1307381556,4329078,302,559,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/014377/SRR14722302,SRX11059214,FEN_485_Hypotrachyna_osseoalba_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126287,SAMN19302806,simple,338240,Hypotrachyna osseoalba,FEN_485_Hypotrachyna_osseoalba_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,F089605B79D043B759C305131364B6D1,196865BAD114A9968F33081895AC5D42
SRR14722301,2021-06-05 11:02:40,2021-06-05 10:12:49,6068239,1832608178,6068239,302,786,,https://sra-download.ncbi.nlm.nih.gov/traces/sra80/SRR/014377/SRR14722301,SRX11059215,FEN_486_Cladonia_leporina_Plate6_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126288,SAMN19302807,simple,195770,Cladonia leporina,FEN_486_Cladonia_leporina_Plate6_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,6F573F917BEFDFA543980C5D4EBC0471,E1590ABC4EFA2CEB5F643381D6C7061D
