Genome	metagenome	breadth	read_count	size.x	depth_cov	fasta	size.y	BUSCO_lineage	lineage	BAT_euk	bat_bacteria	Lichen.metagenomes	lineage_broad	putative_role
public_SRR14722278_concoct_bin.6	SRR14722278	99.83	3555377	28696751	15.486844660568	public_SRR14722278_concoct_bin.6.fa	28696751	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Buellia spuria	Fungi	mycobiont
public_SRR13685165_metabat2_bin.3	SRR13685165	99.94	2052352	31243966	8.21099344430217	public_SRR13685165_metabat2_bin.3.fa	31243966	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Usnea cornuta	Fungi	mycobiont
public_SRR14721977_metabat2_bin.1	SRR14721977	99.85	937670	17433853	6.72305485195958	public_SRR14721977_metabat2_bin.1.fa	17433853	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546	leotiomyceta	NA	Pseudosagedia cestrensis	Fungi	mycobiont
public_SRR14721962_metawrap_bin.1	SRR14721962	99.78	123774	2235552	6.92077392966033	public_SRR14721962_metawrap_bin.1.fa	2235552	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	Ramalina petrina	bacteria_other	bacteria_other
public_SRR14722172_metawrap_bin.1	SRR14722172	99.85	1263954	3432596	46.027627486602	public_SRR14722172_metawrap_bin.1.fa	3432596	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	Chrysothrix xanthina	bacteria_other	bacteria_other
private_X10_concoct_bin.7	SRR14721962	60.42	499464	61204277	1.02007577019495	private_X10_concoct_bin.7.fa	61204277	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Ramalina petrina	Chlorophyta	photobiont_chloro
private_X10_concoct_bin.7	SRR5808930	90.73	1501887	61204277	3.06736529213473	private_X10_concoct_bin.7.fa	61204277	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Evernia prunastri	Chlorophyta	photobiont_chloro
private_X10_concoct_bin.7	X10	99.97	7035618	61204277	14.369130608307	private_X10_concoct_bin.7.fa	61204277	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Sulcaria badia	Chlorophyta	photobiont_chloro
public_SRR14722309_metabat2_bin.1	SRR14721993	94.12	2810588	28003477	12.5457099488039	public_SRR14722309_metabat2_bin.1.fa	28003477		1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	fungal sp. Lendemer_48835_NY-3720155	Fungi	mycobiont
public_SRR14722309_metabat2_bin.1	SRR14722303	97.22	3557350	28003477	15.8790549473553	public_SRR14722309_metabat2_bin.1.fa	28003477		1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Rinodina brauniana	Fungi	mycobiont
public_SRR14722309_metabat2_bin.1	SRR14722309	99.98	3898273	28003477	17.4008436523793	public_SRR14722309_metabat2_bin.1.fa	28003477		1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Lecanora markjohnstonii	Fungi	mycobiont
public_SRR14722129_metabat2_bin.3	SRR14722033	91.82	7433838	31560669	29.4426505978058	public_SRR14722129_metabat2_bin.3.fa	31560669	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Lecanora pseudistera	Fungi	mycobiont
public_SRR14722129_metabat2_bin.3	SRR14722129	99.96	4396710	31560669	17.4137230741211	public_SRR14722129_metabat2_bin.3.fa	31560669	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Pseudevernia cladonia	Fungi	mycobiont
public_SRR1531569_metawrap_bin.4	SRR1531569	99.99	1231885	4283775	35.9462448424579	public_SRR1531569_metawrap_bin.4.fa	4283775	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	Peltula cylindrica	bacteria_other	bacteria_other
public_SRR7232211_concoct_bin.3	SRR7232211	99.98	70302428	32307886	272.001810951048	public_SRR7232211_concoct_bin.3.fa	32307886	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Letharia vulpina	Fungi	mycobiont
public_SRR7232211_concoct_bin.3	SRR7232212	94.88	60131924	32307886	232.651882577523	public_SRR7232211_concoct_bin.3.fa	32307886	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Letharia rugosa	Fungi	mycobiont
public_SRR7232211_concoct_bin.3	SRR7232213	95.11	63959212	32307886	247.459753324622	public_SRR7232211_concoct_bin.3.fa	32307886	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Letharia columbiana	Fungi	mycobiont
public_SRR7232211_concoct_bin.3	SRR7232214	97.3	67525250	32307886	261.256841441127	public_SRR7232211_concoct_bin.3.fa	32307886	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Letharia lupina	Fungi	mycobiont
public_SRR14721952_concoct_merged.0	SRR14721952	99.71	2744991	29208772	11.7472886227466	public_SRR14721952_concoct_merged.0.fa	29208772	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Cladonia ochrochlora	Fungi	mycobiont
public_SRR14721952_concoct_merged.0	SRR14722057	82.79	1140083	29208772	4.87902658146669	public_SRR14721952_concoct_merged.0.fa	29208772	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Cladonia squamosa	Fungi	fungi_other
public_SRR14722181_concoct_bin.9	SRR14722039	92.11	545058	23253195	2.93001671383223	public_SRR14722181_concoct_bin.9.fa	23253195	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Trapeliopsis flexuosa	Fungi	fungi_other
public_SRR14722181_concoct_bin.9	SRR14722119	53.6	138004	23253195	0.741855044005781	public_SRR14722181_concoct_bin.9.fa	23253195	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Cladonia grayi	Fungi	fungi_other
public_SRR14722181_concoct_bin.9	SRR14722181	99.97	2362180	23253195	12.6981475018809	public_SRR14722181_concoct_bin.9.fa	23253195	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Gomphillus calycioides	Fungi	fungi_other
public_SRR7232211_concoct_bin.8	SRR7232211	99.94	4651620	58668785	9.91076430166399	public_SRR7232211_concoct_bin.8.fa	58668785	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Letharia vulpina	Chlorophyta	photobiont_chloro
public_SRR7232211_concoct_bin.8	VT1	84.85	1220646	58668785	2.60071433216147	public_SRR7232211_concoct_bin.8.fa	58668785	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Platismatia glauca	Chlorophyta	photobiont_chloro
public_SRR7232211_concoct_bin.8	VT12	87.56	1322535	58668785	2.81779953343162	public_SRR7232211_concoct_bin.8.fa	58668785	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Kaernefeltia merillii	Chlorophyta	photobiont_chloro
public_SRR7232211_concoct_bin.8	VT31	95.63	3800270	58668785	8.09687383162955	public_SRR7232211_concoct_bin.8.fa	58668785	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Bryoria fremontii	Chlorophyta	photobiont_chloro
public_SRR7232211_concoct_bin.8	X12	95.91	5690177	58668785	12.1235189206662	public_SRR7232211_concoct_bin.8.fa	58668785	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Alectoria sarmentosa	Chlorophyta	photobiont_chloro
public_SRR7232211_concoct_bin.8	X14	93.73	3942185	58668785	8.39923862408264	public_SRR7232211_concoct_bin.8.fa	58668785	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Hypogymnia physodes	Chlorophyta	photobiont_chloro
public_SRR7232211_concoct_bin.8	X3	96.61	3218181	58668785	6.85667216391135	public_SRR7232211_concoct_bin.8.fa	58668785	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Platismatia glauca	Chlorophyta	photobiont_chloro
public_SRR7232211_concoct_bin.8	X8	96.36	4572021	58668785	9.74117028331164	public_SRR7232211_concoct_bin.8.fa	58668785	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Ramalina thrausta	Chlorophyta	photobiont_chloro
public_SRR7232211_concoct_bin.8	X9	94.77	3902617	58668785	8.31493484993766	public_SRR7232211_concoct_bin.8.fa	58668785	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;2507901;2507902;13786;285719;2608996	Trebouxia sp. A1-2	NA	Evernia divaricata	Chlorophyta	photobiont_chloro
public_SRR14722164_metawrap_bin.1	SRR14722094	52.65	76681	3266590	2.93429080478419	public_SRR14722164_metawrap_bin.1.fa	3266590	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Usnea strigosa	bacteria_other	bacteria_other
public_SRR14722164_metawrap_bin.1	SRR14722164	99.8	423265	3266590	16.1967449236054	public_SRR14722164_metawrap_bin.1.fa	3266590	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Lecidea tessellata	bacteria_other	bacteria_other
public_SRR14721984_concoct_merged.0	SRR14721984	99.96	3232286	34017098	11.8774314610847	public_SRR14721984_concoct_merged.0.fa	34017098	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Pertusaria plittiana	Fungi	mycobiont
public_SRR14721984_concoct_merged.0	SRR14722056	91.92	6270084	34017098	23.0401929053442	public_SRR14721984_concoct_merged.0.fa	34017098	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Pertusaria plittiana	Fungi	mycobiont
public_SRR14722086_metawrap_bin.6	SRR14721950	58.89	115811	6028302	2.40140175459026	public_SRR14722086_metawrap_bin.6.fa	6028302	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__	Myelochroa obsessa	bacteria_other	bacteria_other
public_SRR14722086_metawrap_bin.6	SRR14721955	59.29	105072	6028302	2.17872296377985	public_SRR14722086_metawrap_bin.6.fa	6028302	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__	Halecania pepegospora	bacteria_other	bacteria_other
public_SRR14722086_metawrap_bin.6	SRR14722086	99.86	1127306	6028302	23.3752804686958	public_SRR14722086_metawrap_bin.6.fa	6028302	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__	fungal sp. Tripp_6058_COLO-L-0051364	bacteria_other	bacteria_other
public_SRR14722086_metawrap_bin.6	SRR14722275	61.9	151572	6028302	3.14292482360705	public_SRR14722086_metawrap_bin.6.fa	6028302	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__	Micareopsis irriguata	bacteria_other	bacteria_other
public_SRR14722274_metabat2_bin.2	SRR14722274	99.6	2279923	22070204	12.9129017112846	public_SRR14722274_metabat2_bin.2.fa	22070204	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Leprocaulon nicholsiae	Fungi	mycobiont
public_SRR14722274_metabat2_bin.2	SRR14722324	94.47	1695615	22070204	9.60353039781599	public_SRR14722274_metabat2_bin.2.fa	22070204	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Lepraria disjuncta	Fungi	mycobiont
private_VT22_concoct_bin.7	VT22	99.98	6745854	28225289	29.8750439720918	private_VT22_concoct_bin.7.fa	28225289	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Pseudophebe minuscula	Fungi	mycobiont
private_VT15_metawrap_bin.1	VT15	99.73	370988	4645518	9.98241746130356	private_VT15_metawrap_bin.1.fa	4645518	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__VCDI01;s__	Flavocetraria cucullata	bacteria_other	bacteria_other
private_VT15_metawrap_bin.1	VT2	97.36	1637756	4645518	44.0681749591757	private_VT15_metawrap_bin.1.fa	4645518	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__VCDI01;s__	Vulpicida juniperina	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.1	GTX0158	99.95	518584	6829525	9.49158250390767	private_GTX0158_metawrap_bin.1.fa	6829525	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__	Gomphillus americanus	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.3	GTX0158	99.87	236372	2414791	12.2356344710577	private_GTX0158_metawrap_bin.3.fa	2414791	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Gomphillus americanus	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.3	SRR14722113	97.25	80224	2414791	4.15274034067545	private_GTX0158_metawrap_bin.3.fa	2414791	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Nephroma helveticum	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.3	SRR14722120	64.33	20882	2414791	1.0809424086805	private_GTX0158_metawrap_bin.3.fa	2414791	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Usnea merrillii	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.3	SRR5808930	61.19	21430	2414791	1.10930925285045	private_GTX0158_metawrap_bin.3.fa	2414791	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Evernia prunastri	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.3	T1894	94.41	70601	2414791	3.65461234533341	private_GTX0158_metawrap_bin.3.fa	2414791	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Lecidea_scabridula	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.3	VT19	52.6	16076	2414791	0.832163114737466	private_GTX0158_metawrap_bin.3.fa	2414791	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Alectoria ochroleuca	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.3	X10	66.58	22167	2414791	1.14745955240019	private_GTX0158_metawrap_bin.3.fa	2414791	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Sulcaria badia	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.2	GTX0158	99.99	879311	4595129	23.9196494810048	private_GTX0158_metawrap_bin.2.fa	4595129	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	Gomphillus americanus	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.5	GTX0158	99.98	3751048	2864271	163.699943196716	private_GTX0158_metawrap_bin.5.fa	2864271	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	Gomphillus americanus	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.4	GTX0158	99.78	378289	3367567	14.0416285704189	private_GTX0158_metawrap_bin.4.fa	3367567	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	Gomphillus americanus	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.7	GTX0158	99.75	273885	3618424	9.46147411138109	private_GTX0158_metawrap_bin.7.fa	3618424	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	Gomphillus americanus	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.6	GTX0158	99.96	7129006	4535280	196.487482581009	private_GTX0158_metawrap_bin.6.fa	4535280	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Gomphillus americanus	bacteria_other	bacteria_other
public_SRR14721954_metawrap_bin.1	SRR14721954	99.62	99391	2104556	5.90332355138091	public_SRR14721954_metawrap_bin.1.fa	2104556	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	Collema furfuraceum	bacteria_other	bacteria_other
private_GTX0158_metawrap_bin.8	GTX0158	99.91	196606	3869393	6.35131918623929	private_GTX0158_metawrap_bin.8.fa	3869393	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__	Gomphillus americanus	bacteria_other	bacteria_other
private_VT16_metawrap_bin.4	T1888	51.58	303172	3990456	9.49678432740519	private_VT16_metawrap_bin.4.fa	3990456	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	Puttea_exsequens	bacteria_other	bacteria_other
private_VT16_metawrap_bin.4	VT16	100	789274	3990456	24.7238034951394	private_VT16_metawrap_bin.4.fa	3990456	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	Punctelia caseana	bacteria_other	bacteria_other
public_SRR14721954_metawrap_bin.2	SRR14721954	99.56	96507	1892872	6.37305375112527	public_SRR14721954_metawrap_bin.2.fa	1892872	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Amnibacterium;s__	Collema furfuraceum	bacteria_other	bacteria_other
private_VT16_metawrap_bin.3	VT16	99.86	103682	2615924	4.95436794035301	private_VT16_metawrap_bin.3.fa	2615924	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__CAHJWH01;s__	Punctelia caseana	bacteria_other	bacteria_other
private_VT16_metawrap_bin.1	VT16	99.19	406214	3006857	16.8869853139009	private_VT16_metawrap_bin.1.fa	3006857	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_C;s__	Punctelia caseana	bacteria_other	bacteria_other
private_VT16_metawrap_bin.1	X3	82.9	387397	3006857	16.1047316184308	private_VT16_metawrap_bin.1.fa	3006857	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_C;s__	Platismatia glauca	bacteria_other	bacteria_other
public_SRR14722231_metawrap_bin.4	SRR14722231	99.54	111641	2487983	5.60901139597819	public_SRR14722231_metawrap_bin.4.fa	2487983	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__CAHJWH01;s__	Lecanora masana	bacteria_other	bacteria_other
public_SRR14722167_metabat2_bin.4	SRR14722167	99.97	9901763	28251889	43.8101811528426	public_SRR14722167_metabat2_bin.4.fa	28251889	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Dimelaena oreina	Fungi	mycobiont
public_SRR14722128_metabat2_bin.9	SRR14722128	99.95	3629282	30069223	15.0871956352181	public_SRR14722128_metabat2_bin.9.fa	30069223	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Lecidella sp. Lendemer_46226_NY-2606722	Fungi	mycobiont
public_SRR14722000_concoct_merged.0	SRR14722000	99.92	2063802	30991706	8.32400933333583	public_SRR14722000_concoct_merged.0.fa	30991706	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Parmotrema mellissii	Fungi	mycobiont
public_SRR14722233_metawrap_bin.1	SRR14722233	99.47	62579	1684253	4.64441802983281	public_SRR14722233_metawrap_bin.1.fa	1684253	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	Arthothelium ruanum	bacteria_other	bacteria_other
public_SRR2387885_metawrap_bin.6	SRR2387885	99.94	316056	3853867	10.2512619143318	public_SRR2387885_metawrap_bin.6.fa	3853867	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	Lasallia pustulata	bacteria_other	bacteria_other
