querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
public_SRR14722289_concoct_bin.0.fa,public_SRR13126647_concoct_merged.0.fa,6327920,955463,0.24100667,0.19405553,0.8490084,26256202,32608811,0.2410066772033518,124
public_SRR14722289_concoct_bin.0.fa,public_SRR13125985_concoct_bin.8.fa,6297944,962496,0.25485876,0.19313626,0.847173,24711508,32608811,0.25485874840175676,124
public_SRR14722289_concoct_bin.0.fa,private_VT16_concoct_bin.11.fa,7756782,1168822,0.21927689,0.23787381,0.8493161,35374370,32608811,0.23787380656105492,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR12240174_metabat2_bin.2.fa,8731731,1265338,0.30776817,0.2690862,0.8550874,28371132,32449567,0.30776815673058094,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR12240180_concoct_bin.4.fa,8887465,1294246,0.28221276,0.27388546,0.854374,31492074,32449567,0.2822127561366711,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14721927_metabat2_bin.2.fa,8507297,1271743,0.25612354,0.2621698,0.8505115,33215599,32449567,0.2621698157020092,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14721935_metabat2_bin.5.fa,7199723,1101048,0.23461397,0.22187424,0.84707075,30687529,32449567,0.23461396973343798,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14721943_metabat2_bin.1.fa,8453222,1260002,0.26680967,0.26050338,0.85094416,31682591,32449567,0.2668096810642791,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14721956_metabat2_bin.3.fa,8668909,1281259,0.2777427,0.26715022,0.8522007,31212012,32449567,0.2777427164900488,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14721979_metabat2_bin.1.fa,7742341,1172032,0.22404458,0.23859613,0.8486205,34557146,32449567,0.23859612672181418,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14721992_concoct_merged.0.fa,6923823,1029149,0.24157067,0.21337181,0.85136116,28661687,32449567,0.2415706723752862,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14721997_metabat2_bin.1.fa,8667992,1284812,0.26881436,0.26712197,0.8517751,32245272,32449567,0.26881435517120156,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722000_concoct_merged.0.fa,7766972,1166392,0.25061452,0.23935518,0.8498267,30991706,32449567,0.25061453538569317,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722004_metabat2_bin.1.fa,8580572,1267990,0.2578943,0.26442793,0.8522255,33271660,32449567,0.264427935201724,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722006_metabat2_bin.2.fa,8561218,1267357,0.25660717,0.2638315,0.85196537,33363126,32449567,0.26383150197350863,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722020_concoct_merged.0.fa,6260742,951570,0.23056942,0.19293761,0.84801,27153393,32449567,0.23056941723636526,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722021_metabat2_bin.1.fa,7363572,1117972,0.23971075,0.22692358,0.8481753,30718572,32449567,0.23971075217949583,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722028_metabat2_bin.1.fa,8403939,1243569,0.27422056,0.25898463,0.85202545,30646640,32449567,0.27422056708337356,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722038_metabat2_bin.1.fa,14862416,1869096,0.44501638,0.45801586,0.8742401,33397459,32449567,0.4580158496413835,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722068_metabat2_bin.3.fa,8503690,1268045,0.26694465,0.26205865,0.85088295,31855629,32449567,0.26694465835221776,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722077_concoct_merged.0.fa,8375281,1237867,0.26765472,0.25810146,0.8522,31291365,32449567,0.26765470282296727,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722106_metabat2_bin.2.fa,8449766,1253639,0.24425982,0.26039687,0.85163623,34593352,32449567,0.26039687987207966,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722108_metabat2_bin.1.fa,8442842,1257707,0.26721063,0.2601835,0.85103273,31596205,32449567,0.2672106349480895,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722127_concoct_bin.0.fa,8897948,1290252,0.31915942,0.27420852,0.8549944,27879322,32449567,0.3191594114089288,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722130_metabat2_bin.9.fa,7713280,1157213,0.2398401,0.23770055,0.84997135,32160092,32449567,0.23984010991013335,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722139_metabat2_bin.5.fa,8747510,1299104,0.27168503,0.26957247,0.8514887,32197247,32449567,0.27168502946851325,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722151_metabat2_bin.3.fa,7649138,1144462,0.2528454,0.23572388,0.85038024,30252234,32449567,0.2528453931699722,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722166_concoct_bin.2.fa,9109297,1342078,0.2812906,0.2807217,0.8526694,32383939,32449567,0.2812905804942382,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722168_metabat2_bin.6.fa,8940893,1313128,0.27309164,0.27553198,0.85313237,32739534,32449567,0.2755319662662987,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722169_metabat2_bin.6.fa,21303662,2052251,0.69689435,0.6565161,0.90366673,30569428,32449567,0.6968943612553038,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722174_metabat2_bin.2.fa,8903822,1312395,0.27838078,0.27438954,0.8526032,31984326,32449567,0.2783807918916284,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722289_concoct_bin.0.fa,7682254,1159295,0.23558828,0.23674442,0.8490944,32608811,32449567,0.23674442250646982,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722300_metabat2_bin.4.fa,32443135,1069,0.99980175,0.99980175,0.99996704,32449567,32449567,0.9998017847202707,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722310_metabat2_bin.3.fa,7400670,1126814,0.23243105,0.22806683,0.8477416,31840281,32449567,0.23243105172344428,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722325_metabat2_bin.1.fa,7105722,1082923,0.23438807,0.2189774,0.84759843,30316057,32449567,0.23438806702335993,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722326_metabat2_bin.1.fa,7870458,1189642,0.23182438,0.24254431,0.84884715,33950087,32449567,0.24254431499810153,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR14722329_metabat2_bin.1.fa,8753887,1298853,0.27420038,0.26976898,0.85162556,31925147,32449567,0.27420036625046706,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR12240175_concoct_merged.0.fa,9637860,1400721,0.28453603,0.29701042,0.85466474,33872195,32449567,0.29701043468469085,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR12240177_metabat2_bin.4.fa,9386474,1364489,0.31404066,0.28926346,0.85463244,29889360,32449567,0.3140406485786246,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR12240178_metabat2_bin.6.fa,9290414,1353943,0.31070158,0.28630316,0.8542645,29901407,32449567,0.3107015666520308,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR12240179_concoct_bin.1.fa,9074167,1318846,0.30288157,0.27963907,0.85465926,29959457,32449567,0.3028815575662803,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR12240187_metabat2_bin.8.fa,9062527,1321516,0.29054797,0.27928036,0.85417795,31191156,32449567,0.2905479681484072,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR12240188_concoct_bin.1.fa,9163955,1334027,0.2822245,0.2824061,0.85442674,32470444,32449567,0.28240607956340374,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR13167197_metabat2_bin.1.fa,9316298,1354507,0.31600106,0.28710085,0.8546089,29481857,32449567,0.31600105787094757,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR13126859_metabat2_bin.7.fa,9304089,1358318,0.3148301,0.2867246,0.8540085,29552732,32449567,0.31483008068424945,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR13126828_metabat2_bin.1.fa,9652418,1398387,0.31301698,0.29745907,0.8551257,30836724,32449567,0.31301697287947966,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR13126796_metabat2_bin.1.fa,9446930,1368059,0.32001522,0.29112655,0.8551848,29520253,32449567,0.32001521125174637,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR13126647_concoct_merged.0.fa,8224257,1197442,0.31323102,0.25344735,0.8544012,26256202,32449567,0.31323102252184076,124
public_SRR14722300_metabat2_bin.4.fa,public_SRR13125985_concoct_bin.8.fa,8237531,1203767,0.33334798,0.25385642,0.853868,24711508,32449567,0.33334796888963636,124
public_SRR14722300_metabat2_bin.4.fa,private_VT16_concoct_bin.11.fa,28683409,1387154,0.8108529,0.88393813,0.9516392,35374370,32449567,0.8839381123329011,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR12240174_metabat2_bin.2.fa,6562430,1005548,0.2313066,0.20610465,0.846772,28371132,31840281,0.23130659714247567,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR12240180_concoct_bin.4.fa,6792716,1040952,0.21569605,0.21333718,0.84675467,31492074,31840281,0.21569605101270878,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14721927_metabat2_bin.2.fa,10042843,1455398,0.3023532,0.31541315,0.8550811,33215599,31840281,0.3154131397270018,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14721935_metabat2_bin.5.fa,16143772,1976341,0.52606946,0.5070235,0.87757874,30687529,31840281,0.5260694661991195,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14721943_metabat2_bin.1.fa,18095351,2052971,0.57114494,0.5683163,0.886547,31682591,31840281,0.5711449230904126,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14721956_metabat2_bin.3.fa,18483437,2046941,0.59218985,0.58050483,0.8892554,31212012,31840281,0.5921898594682073,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14721979_metabat2_bin.1.fa,25475310,2053050,0.7371937,0.80009687,0.9194102,34557146,31840281,0.8000968961297797,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14721992_concoct_merged.0.fa,6863835,1025825,0.23947771,0.21557081,0.85054636,28661687,31840281,0.23947770415607428,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14721997_metabat2_bin.1.fa,18262728,2075920,0.5663692,0.57357305,0.88633025,32245272,31840281,0.5735730787049272,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722000_concoct_merged.0.fa,18558587,2011345,0.5988243,0.58286506,0.8916219,30991706,31840281,0.5988243112528235,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722004_metabat2_bin.1.fa,6582722,1011446,0.19784772,0.20674196,0.84634835,33271660,31840281,0.20674195683134833,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722006_metabat2_bin.2.fa,6514898,1012001,0.19527242,0.20461182,0.84466356,33363126,31840281,0.20461182487679677,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722020_concoct_merged.0.fa,14986226,1746958,0.55190986,0.47066876,0.8834291,27153393,31840281,0.551909884705753,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722021_metabat2_bin.1.fa,17221673,2003362,0.5606274,0.5408769,0.88367206,30718572,31840281,0.5606273950494834,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722028_metabat2_bin.1.fa,17596764,1998907,0.5741825,0.5526573,0.8864049,30646640,31840281,0.5741824878681644,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722038_metabat2_bin.1.fa,8197434,1234445,0.24545082,0.2574548,0.84941083,33397459,31840281,0.25745482585408086,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722068_metabat2_bin.3.fa,18130725,2048157,0.56915295,0.5694273,0.88703394,31855629,31840281,0.569427292428732,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722077_concoct_merged.0.fa,17791365,2022818,0.5685711,0.5587691,0.88630337,31291365,31840281,0.5685710738409782,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722106_metabat2_bin.2.fa,8405121,1253066,0.24296926,0.2639776,0.8509164,34593352,31840281,0.26397760120270297,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722108_metabat2_bin.1.fa,18062413,2042882,0.571664,0.56728184,0.8868987,31596205,31840281,0.5716640020534112,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722127_concoct_bin.0.fa,6736500,1033053,0.2416307,0.21157162,0.8466484,27879322,31840281,0.2416306967579771,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722130_metabat2_bin.9.fa,16135903,1909786,0.5017368,0.5067764,0.8816437,32160092,31840281,0.5067764006228462,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722139_metabat2_bin.5.fa,18294187,2086816,0.56819105,0.5745611,0.8859301,32197247,31840281,0.5745611039048305,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722151_metabat2_bin.3.fa,18259336,1945711,0.60356987,0.57346654,0.8934402,30252234,31840281,0.603569838842315,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722166_concoct_bin.2.fa,19096271,2111146,0.5896834,0.59975195,0.8894472,32383939,31840281,0.5997519619880239,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722168_metabat2_bin.6.fa,18978006,2102270,0.5796663,0.5960376,0.88922596,32739534,31840281,0.5960376417532245,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722169_metabat2_bin.6.fa,6912152,1057032,0.22611323,0.21708828,0.8470763,30569428,31840281,0.22611322658703328,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722174_metabat2_bin.2.fa,19045916,2096571,0.59547657,0.59817046,0.8899202,31984326,31840281,0.598170474688964,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722289_concoct_bin.0.fa,22674910,2121468,0.69536144,0.7121454,0.90643984,32608811,31840281,0.7121454110282507,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722300_metabat2_bin.4.fa,7392301,1125475,0.22780892,0.23216821,0.84775037,32449567,31840281,0.23216820856574727,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722310_metabat2_bin.3.fa,31834393,1687,0.9998151,0.9998151,0.999947,31840281,31840281,0.9998150770088995,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722325_metabat2_bin.1.fa,16772644,1988593,0.55325943,0.52677435,0.8814383,30316057,31840281,0.5532594162888663,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722326_metabat2_bin.1.fa,23274194,2183148,0.6855415,0.730967,0.9061988,33950087,31840281,0.730966978589165,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR14722329_metabat2_bin.1.fa,18225416,2078775,0.57087964,0.5724012,0.88594085,31925147,31840281,0.5724012297504535,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR12240175_concoct_merged.0.fa,7277332,1117475,0.21484677,0.22855741,0.8464444,33872195,31840281,0.22855740500531388,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR12240177_metabat2_bin.4.fa,7129372,1092404,0.23852542,0.22391047,0.84677416,29889360,31840281,0.2385254150640897,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR12240178_metabat2_bin.6.fa,7005696,1076758,0.2342932,0.2200262,0.8463025,29901407,31840281,0.23429318894592485,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR12240179_concoct_bin.1.fa,6854260,1052862,0.22878452,0.21527009,0.84639305,29959457,31840281,0.22878452036029892,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR12240187_metabat2_bin.8.fa,6874900,1055841,0.22041184,0.21591832,0.8464209,31191156,31840281,0.2204118372528418,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR12240188_concoct_bin.1.fa,6950682,1067111,0.21406181,0.21829839,0.84647393,32470444,31840281,0.21829838750480876,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR13167197_metabat2_bin.1.fa,7018261,1078945,0.23805356,0.22042082,0.84626603,29481857,31840281,0.2380535595162815,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR13126859_metabat2_bin.7.fa,6995620,1078050,0.23671652,0.21970974,0.8458964,29552732,31840281,0.23671652421170403,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR13126828_metabat2_bin.1.fa,7392145,1128614,0.23971888,0.23216331,0.8473225,30836724,31840281,0.2397188819408962,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR13126796_metabat2_bin.1.fa,7208947,1098822,0.24420343,0.22640966,0.84757525,29520253,31840281,0.24420342874432682,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR13126647_concoct_merged.0.fa,6178577,937649,0.23531877,0.19404908,0.8482419,26256202,31840281,0.23531876392480527,124
public_SRR14722310_metabat2_bin.3.fa,public_SRR13125985_concoct_bin.8.fa,6120333,940711,0.24767137,0.19221982,0.84629744,24711508,31840281,0.24767136833575676,124
public_SRR14722310_metabat2_bin.3.fa,private_VT16_concoct_bin.11.fa,7514667,1140798,0.21243253,0.23601133,0.8481905,35374370,31840281,0.23601132791510226,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR12240174_metabat2_bin.2.fa,6229090,955455,0.21955733,0.20547163,0.846614,28371132,30316057,0.21955733031730987,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR12240180_concoct_bin.4.fa,6466383,993588,0.20533367,0.21329895,0.8463456,31492074,30316057,0.21329894583586514,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14721927_metabat2_bin.2.fa,9710230,1414800,0.29233944,0.3202999,0.854298,33215599,30316057,0.3202998991590496,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14721935_metabat2_bin.5.fa,15928576,1950685,0.519057,0.52541715,0.8775355,30687529,30316057,0.5254171411539436,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14721943_metabat2_bin.1.fa,17646378,2004510,0.55697393,0.58208025,0.8864067,31682591,30316057,0.5820802487605825,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14721956_metabat2_bin.3.fa,17855174,1985934,0.572061,0.58896756,0.8887754,31212012,30316057,0.5889675560380428,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14721979_metabat2_bin.1.fa,17188196,2017877,0.4973847,0.5669667,0.882601,34557146,30316057,0.5669667397709405,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14721992_concoct_merged.0.fa,6641051,996413,0.23170482,0.21906051,0.8499616,28661687,30316057,0.2317048190499045,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14721997_metabat2_bin.1.fa,17699849,2016732,0.548913,0.583844,0.88605934,32245272,30316057,0.5838440335430165,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722000_concoct_merged.0.fa,17598320,1989376,0.5678397,0.580495,0.88695645,30991706,30316057,0.5804950162219314,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722004_metabat2_bin.1.fa,6209729,961983,0.1866372,0.204833,0.84508455,33271660,30316057,0.20483300318375836,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722006_metabat2_bin.2.fa,6163431,954186,0.18473782,0.20330583,0.8451859,33363126,30316057,0.20330582568834726,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722020_concoct_merged.0.fa,20034338,1754236,0.7378208,0.6608491,0.9124385,27153393,30316057,0.7378207946240826,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722021_metabat2_bin.1.fa,22730913,1976953,0.73997295,0.7497978,0.913028,30718572,30316057,0.7497978051697158,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722028_metabat2_bin.1.fa,17137920,1956784,0.5592104,0.56530833,0.8858214,30646640,30316057,0.5653083446834791,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722038_metabat2_bin.1.fa,7879064,1194926,0.23591807,0.25989738,0.84834164,33397459,30316057,0.25989738705135695,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722068_metabat2_bin.3.fa,17575316,1996415,0.55171776,0.57973623,0.88640803,31855629,30316057,0.5797362104181293,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722077_concoct_merged.0.fa,17280333,1969797,0.55223966,0.57000595,0.88600934,31291365,30316057,0.5700059542703723,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722106_metabat2_bin.2.fa,8276783,1238585,0.23925935,0.27301648,0.8503543,34593352,30316057,0.2730164744049663,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722108_metabat2_bin.1.fa,17495545,1985772,0.553723,0.5771049,0.8864984,31596205,30316057,0.5771048985690982,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722127_concoct_bin.0.fa,6437982,990394,0.23092319,0.21236211,0.8461639,27879322,30316057,0.23092319103025533,124
public_SRR14722325_metabat2_bin.1.fa,public_SRR14722130_metabat2_bin.9.fa,15539521,1855536,0.48319268,0.51258385,0.88059247,32160092,30316057,0.5125838429450109,124
