Gene.ID	family	Genome	class
EB88SRR14722154_02184	GH31	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02195	GT83	public_SRR14722154_metawrap_bin.3	GT
EB88SRR14722154_02218	CE4	public_SRR14722154_metawrap_bin.3	CE
EB88SRR14722154_02218	GT2	public_SRR14722154_metawrap_bin.3	GT
EB88SRR14722154_02262	GT28	public_SRR14722154_metawrap_bin.3	GT
EB88SRR14722154_02295	GH78	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02336	GT84	public_SRR14722154_metawrap_bin.3	GT
EB88SRR14722154_02353	GH27	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02430	GH76	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02462	GH5_13	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02492	GH51	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02592	GH13_23	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02612	GH144	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02616	GH15	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02627	GH43_3	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02660	GH76	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02666	GH146	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02762	GH144	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02789	GH57	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02793	GT21	public_SRR14722154_metawrap_bin.3	GT
EB88SRR14722154_02806	CE11	public_SRR14722154_metawrap_bin.3	CE
EB88SRR14722154_02886	GH43_26	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_02943	GH39	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_03034	GH1	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_03048	GH76	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_03049	GH6	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_03062	GT8	public_SRR14722154_metawrap_bin.3	GT
EB88SRR14722154_03072	GH92	public_SRR14722154_metawrap_bin.3	GH
EB88SRR14722154_03097	GT2	public_SRR14722154_metawrap_bin.3	GT
CAIMSN01X9_00040	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00059	GT20	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00113	GH23	private_X9_metawrap_bin.1	GH
CAIMSN01X9_00266	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00289	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00394	GH15	private_X9_metawrap_bin.1	GH
CAIMSN01X9_00423	GT51	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00459	GT21	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00550	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00552	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00558	GH3	private_X9_metawrap_bin.1	GH
CAIMSN01X9_00605	GH13_3	private_X9_metawrap_bin.1	GH
CAIMSN01X9_00606	GH13_16	private_X9_metawrap_bin.1	GH
CAIMSN01X9_00607	CBM48	private_X9_metawrap_bin.1	CB
CAIMSN01X9_00607	GH13_9	private_X9_metawrap_bin.1	GH
CAIMSN01X9_00608	GH77	private_X9_metawrap_bin.1	GH
CAIMSN01X9_00609	GT20	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00680	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00693	GT41	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00899	GT9	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00900	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00912	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_00977	GH23	private_X9_metawrap_bin.1	GH
CAIMSN01X9_01097	CE11	private_X9_metawrap_bin.1	CE
CAIMSN01X9_01104	GT28	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01131	GH128	private_X9_metawrap_bin.1	GH
CAIMSN01X9_01219	GH1	private_X9_metawrap_bin.1	GH
CAIMSN01X9_01220	GT35	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01265	GT19	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01268	GT9	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01269	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01343	GH15	private_X9_metawrap_bin.1	GH
CAIMSN01X9_01482	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01491	CE9	private_X9_metawrap_bin.1	CE
CAIMSN01X9_01497	GT30	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01514	GH23	private_X9_metawrap_bin.1	GH
CAIMSN01X9_01527	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01534	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01537	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01631	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01660	GH13_26	private_X9_metawrap_bin.1	GH
CAIMSN01X9_01661	GH13_10	private_X9_metawrap_bin.1	GH
CAIMSN01X9_01662	GH13_11	private_X9_metawrap_bin.1	GH
CAIMSN01X9_01926	GH31	private_X9_metawrap_bin.1	GH
CAIMSN01X9_01945	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01962	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_01966	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_02134	GH37	private_X9_metawrap_bin.1	GH
CAIMSN01X9_02137	GH13_11	private_X9_metawrap_bin.1	GH
CAIMSN01X9_02161	GT51	private_X9_metawrap_bin.1	GT
CAIMSN01X9_02223	GH15	private_X9_metawrap_bin.1	GH
CAIMSN01X9_02308	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_02320	GH4	private_X9_metawrap_bin.1	GH
CAIMSN01X9_02325	GH3	private_X9_metawrap_bin.1	GH
CAIMSN01X9_02445	GH2	private_X9_metawrap_bin.1	GH
CAIMSN01X9_02447	GH15	private_X9_metawrap_bin.1	GH
CAIMSN01X9_02503	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_02525	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_02567	GH15	private_X9_metawrap_bin.1	GH
CAIMSN01X9_02600	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_02651	GH13	private_X9_metawrap_bin.1	GH
CAIMSN01X9_02721	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_02795	GH54	private_X9_metawrap_bin.1	GH
CAIMSN01X9_02867	GT4	private_X9_metawrap_bin.1	GT
CAIMSN01X9_02904	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_02942	GT2	private_X9_metawrap_bin.1	GT
CAIMSN01X9_02967	GH102	private_X9_metawrap_bin.1	GH
NOSTOCSRR11456915_00001	GH43_32	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_00003	GH1	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_00054	GH102	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_00089	GH104	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_00103	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_00104	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_00105	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_00137	GH77	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_00495	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_00498	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_00502	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_00503	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_00538	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_00554	CE4	public_SRR11456915_metawrap_bin.3	CE
NOSTOCSRR11456915_00619	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_00764	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_00792	GH100	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_00925	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01006	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01007	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01010	GT41	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01051	CE4	public_SRR11456915_metawrap_bin.3	CE
NOSTOCSRR11456915_01077	GH31	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_01130	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01163	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01496	GT51	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01563	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01564	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01565	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01621	GT83	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01687	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01688	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01700	GT26	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01712	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01747	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01751	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01752	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01753	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01756	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01795	GH13_11	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_01867	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01888	GH57	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_01894	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_01963	GT41	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02110	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02135	GH57	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_02205	CE4	public_SRR11456915_metawrap_bin.3	CE
NOSTOCSRR11456915_02230	GH3	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_02250	GT9	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02299	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02319	GT26	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02320	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02339	GH15	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_02371	CE4	public_SRR11456915_metawrap_bin.3	CE
NOSTOCSRR11456915_02392	GH102	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_02452	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02581	GT28	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02717	GH13	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_02842	GT51	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02844	GH23	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_02922	GH100	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_02937	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02938	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02941	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02942	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02943	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02947	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_02948	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03031	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03205	GH65	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_03207	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03229	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03328	GT5	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03439	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03450	GT19	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03453	CE11	public_SRR11456915_metawrap_bin.3	CE
NOSTOCSRR11456915_03458	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03512	GH116	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_03650	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03651	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03673	GT35	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03777	GH133	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_03937	GT39	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03955	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_03997	GH13_2	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_04222	GH133	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_04360	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_04402	GT14	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_04446	CE9	public_SRR11456915_metawrap_bin.3	CE
NOSTOCSRR11456915_04513	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_04584	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_04601	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_04622	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_04654	GH38	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_04769	GH57	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_04790	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_04933	GT51	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05016	GH65	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_05039	GT1	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05062	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05062	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05063	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05063	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05247	GH13_9	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_05271	GT51	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05278	CE4	public_SRR11456915_metawrap_bin.3	CE
NOSTOCSRR11456915_05316	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05319	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05339	GT23	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05353	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05364	GT26	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05468	GH37	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_05469	GH13_26	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_05470	GH13_10	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_05538	GH2	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_05602	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05606	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05610	GT26	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05611	GH10	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_05704	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_05780	GH13_20	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_05927	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_06100	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_06140	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_06397	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_06453	GT83	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_06510	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_06614	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_06619	GT83	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_06630	GH29	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_06644	AA3_2	public_SRR11456915_metawrap_bin.3	AA
NOSTOCSRR11456915_06707	GT4	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_06710	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_06733	AA3_2	public_SRR11456915_metawrap_bin.3	AA
NOSTOCSRR11456915_06908	GH13_16	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_06909	AA3_2	public_SRR11456915_metawrap_bin.3	AA
NOSTOCSRR11456915_06939	GT2	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_07052	GH25	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR11456915_07238	GT41	public_SRR11456915_metawrap_bin.3	GT
NOSTOCSRR11456915_07332	GH104	public_SRR11456915_metawrap_bin.3	GH
NOSTOCSRR14721954_00033	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00081	GT9	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00100	GH3	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_00125	CE4	public_SRR14721954_metawrap_bin.4	CE
NOSTOCSRR14721954_00160	GH32	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_00183	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00239	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00240	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00241	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00242	GT41	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00288	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00291	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00426	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00493	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00796	GT51	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00802	CE4	public_SRR14721954_metawrap_bin.4	CE
NOSTOCSRR14721954_00848	GH29	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_00883	GT5	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_00936	GH13_16	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_00960	GH102	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_00980	CE4	public_SRR14721954_metawrap_bin.4	CE
NOSTOCSRR14721954_01049	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01165	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01169	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01170	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01171	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01174	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01212	GH65	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_01222	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01302	GT14	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01303	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01342	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01352	GH10	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_01353	GT26	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01361	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01426	GH13_11	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_01435	GH31	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_01460	CE4	public_SRR14721954_metawrap_bin.4	CE
NOSTOCSRR14721954_01475	GH133	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_01523	GH13	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_01538	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01660	GH65	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_01661	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01782	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_01844	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02000	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02001	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02002	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02003	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02129	GH13_5	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_02282	GH18	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_02297	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02334	GH38	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_02407	GH13_2	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_02423	GH116	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_02527	GT39	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02555	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02569	GH133	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_02704	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02716	GT41	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02723	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02725	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02821	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02835	GT26	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02846	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02847	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02925	GH104	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_02939	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02940	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_02941	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03076	GH15	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_03087	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03088	GT26	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03110	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03212	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03248	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03271	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03272	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03273	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03348	GT19	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03351	CE11	public_SRR14721954_metawrap_bin.4	CE
NOSTOCSRR14721954_03356	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03398	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03410	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03415	GH57	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_03583	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03626	GH57	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_03660	AA3_2	public_SRR14721954_metawrap_bin.4	AA
NOSTOCSRR14721954_03745	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03764	GH100	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_03807	GT83	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03852	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03853	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03855	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03888	GT35	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_03893	GH13_9	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_04083	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_04108	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_04135	GT28	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_04149	GH102	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_04184	GT51	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_04235	AA3_2	public_SRR14721954_metawrap_bin.4	AA
NOSTOCSRR14721954_04269	GT4	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_04289	GH25	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_04326	GT26	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_04374	GH77	public_SRR14721954_metawrap_bin.4	GH
NOSTOCSRR14721954_04422	GT2	public_SRR14721954_metawrap_bin.4	GT
NOSTOCSRR14721954_04575	GH23	public_SRR14721954_metawrap_bin.4	GH
